Table;Nom Technique;Nom Affiché;Avec Liste de Choix;Références
OSI_26_REN_01;lk_serviceplanmapping_modifiedonbehalfby;Service Plan Mappings (lk_serviceplanmapping_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_aiodlabel;AI Object Detection Labels (user_msdyn_aiodlabel);Non;
OSI_26_REN_01;user_cr446_cuve;Cuves Croco (user_cr446_cuve);Non;
OSI_26_REN_01;lk_copilotglossaryterm_modifiedonbehalfby;CopilotGlossaryTerms (lk_copilotglossaryterm_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_dataprocessingconfiguration_modifiedby;Configurations du traitement de données (lk_dataprocessingconfiguration_modifiedby);Non;
OSI_26_REN_01;lk_environmentvariablevalue_createdonbehalfby;Environment Variable Values (lk_environmentvariablevalue_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_solutionhealthruleset_modifiedonbehalfby;Ensembles de règles d’intégrité de la solution (lk_msdyn_solutionhealthruleset_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_importdatabase_modifiedby;Données d'importation (lk_importdatabase_modifiedby);Non;
OSI_26_REN_01;lk_newprocess_createdonbehalfby;Nouveau processus (lk_newprocess_createdonbehalfby);Non;
OSI_26_REN_01;systemuser_connections1;Connexions (systemuser_connections1);Non;
OSI_26_REN_01;user_workqueue;Files d’attente des travaux (user_workqueue);Non;
OSI_26_REN_01;lk_synapselinkexternaltablestate_createdonbehalfby;Synapse Link External Table States (lk_synapselinkexternaltablestate_createdonbehalfby);Non;
OSI_26_REN_01;lk_stagedentityrelationshiprelationships_createdonbehalfby;Relations de relation d’entité échelonnée (lk_stagedentityrelationshiprelationships_createdonbehalfby);Non;
OSI_26_REN_01;lk_cr446_programmeaval_modifiedonbehalfby;Programmes Aval (lk_cr446_programmeaval_modifiedonbehalfby);Non;
OSI_26_REN_01;address2_postalcode;Autre code postal;Non;
OSI_26_REN_01;lk_powerpagesite_modifiedby;Sites (lk_powerpagesite_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_dataflow_datalakefolder_modifiedby;Dataflow DatalakeFolders (lk_msdyn_dataflow_datalakefolder_modifiedby);Non;
OSI_26_REN_01;msfp_alert_systemuser_modifiedonbehalfby;Alerte Customer Voice (msfp_alert_systemuser_modifiedonbehalfby);Non;
OSI_26_REN_01;systemuserprofiles_association;Profils de sécurité de champs (systemuserprofiles_association);Non;
OSI_26_REN_01;lk_privilegecheckerlog_createdby;Privilege Checker Logs (lk_privilegecheckerlog_createdby);Non;
OSI_26_REN_01;lk_msfp_surveyreminder_createdonbehalfby;Rappels d’enquête Customer Voice (lk_msfp_surveyreminder_createdonbehalfby);Non;
OSI_26_REN_01;lk_flowaggregation_modifiedby;Flow Aggregations (lk_flowaggregation_modifiedby);Non;
OSI_26_REN_01;lk_stagedsourcecontrolcomponent_modifiedby;Composants de contrôle de source échelonné (lk_stagedsourcecontrolcomponent_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_appinsightsmetadata_createdby;App Insights Metadatas (lk_msdyn_appinsightsmetadata_createdby);Non;
OSI_26_REN_01;user_msdyn_aibfeedbackloop;AI Builder Feedback Loops (user_msdyn_aibfeedbackloop);Non;
OSI_26_REN_01;lk_supportusertable_modifiedby;SupportUserTables (lk_supportusertable_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aibdataset_modifiedby;AI Builder Datasets (lk_msdyn_aibdataset_modifiedby);Non;
OSI_26_REN_01;middlename;Deuxième prénom;Non;
OSI_26_REN_01;lk_purviewlabelinfo_createdby;PurviewLabelInfo (lk_purviewlabelinfo_createdby);Non;
OSI_26_REN_01;lk_msdyn_knowledgeharvestjobrecord_modifiedonbehalfby;Enregistrements de la tâche de collecte de connaissance (lk_msdyn_knowledgeharvestjobrecord_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_dvtablesearchentity_modifiedby;DVTableSearchEntities (lk_dvtablesearchentity_modifiedby);Non;
OSI_26_REN_01;lk_reportparameter_createdby;Report Parameters (lk_reportparameter_createdby);Non;
OSI_26_REN_01;lk_supportusertable_createdby;SupportUserTables (lk_supportusertable_createdby);Non;
OSI_26_REN_01;user_msdyn_knowledgearticlecustomentity;Knowledge Article Custom Entities (user_msdyn_knowledgearticlecustomentity);Non;
OSI_26_REN_01;lk_msdyn_knowledgesearchinsight_modifiedby;Informations générées par la recherche dans la base de connaissances (lk_msdyn_knowledgesearchinsight_modifiedby);Non;
OSI_26_REN_01;lk_trait_createdby;traits (lk_trait_createdby);Non;
OSI_26_REN_01;lk_componentversionnrddatasource_createdby;Versions du composant (interne) (lk_componentversionnrddatasource_createdby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_weblinkset_createdby;Jeux de liens Web (mspp_systemuser_mspp_weblinkset_createdby);Non;
OSI_26_REN_01;lk_duplicaterulebase_modifiedby;Règles de détection des doublons (lk_duplicaterulebase_modifiedby);Non;
OSI_26_REN_01;lk_aipluginoperationresponsetemplate_createdonbehalfby;AIPluginOperationResponseTemplates (lk_aipluginoperationresponsetemplate_createdonbehalfby);Non;
OSI_26_REN_01;lk_timezonedefinition_createdonbehalfby;Définitions de fuseaux horaires (lk_timezonedefinition_createdonbehalfby);Non;
OSI_26_REN_01;lk_approvalstageapproval_createdby;Approbations de la phase d’approbation (lk_approvalstageapproval_createdby);Non;
OSI_26_REN_01;lk_msdyn_workflowactionstatus_createdonbehalfby;Workflow Action Statuses (lk_msdyn_workflowactionstatus_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aioptimizationprivatedata_createdonbehalfby;AI Optimization Private Datas (lk_msdyn_aioptimizationprivatedata_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_columnpermission_modifiedby;Autorisations de colonne (mspp_systemuser_mspp_columnpermission_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_flow_awaitallactionapprovalmodel_modifiedonbehalfby;Modèles d'approbation d'action Attendre tout (lk_msdyn_flow_awaitallactionapprovalmodel_modifiedonbehalfby);Non;
OSI_26_REN_01;address2_utcoffset;Adresse 2 : Décalage UTC;Non;
OSI_26_REN_01;mspp_systemuser_mspp_webformstep_modifiedby;Étapes de formulaire (mspp_systemuser_mspp_webformstep_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_customcontrolextendedsettings_createdonbehalfby;Paramètres étendus de contrôle personnalisé (lk_msdyn_customcontrolextendedsettings_createdonbehalfby);Non;
OSI_26_REN_01;user_task;Tâches (user_task);Non;
OSI_26_REN_01;lk_task_createdonbehalfby;Tâches (lk_task_createdonbehalfby);Non;
OSI_26_REN_01;lk_mcptool_modifiedby;MCPTools (lk_mcptool_modifiedby);Non;
OSI_26_REN_01;lk_searchrelationshipsettings_createdonbehalfby;SearchRelationshipSettings (lk_searchrelationshipsettings_createdonbehalfby);Non;
OSI_26_REN_01;lk_sdkmessagefilter_modifiedonbehalfby;Filtres du message Sdk (lk_sdkmessagefilter_modifiedonbehalfby);Non;
OSI_26_REN_01;windowsliveid;Windows Live ID;Non;
OSI_26_REN_01;lastname;Nom de famille;Non;
OSI_26_REN_01;lk_purviewlabelinfo_createdonbehalfby;PurviewLabelInfo (lk_purviewlabelinfo_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aibdataset_createdby;AI Builder Datasets (lk_msdyn_aibdataset_createdby);Non;
OSI_26_REN_01;lk_connector_createdonbehalfby;Connecteurs (lk_connector_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_solutionhealthruleargument_createdonbehalfby;Arguments de la règle d’intégrité de la solution (lk_msdyn_solutionhealthruleargument_createdonbehalfby);Non;
OSI_26_REN_01;lk_flowlog_modifiedby;Flow Logs (lk_flowlog_modifiedby);Non;
OSI_26_REN_01;lk_emailserverprofile_modifiedby;Profils du serveur de messagerie (lk_emailserverprofile_modifiedby);Non;
OSI_26_REN_01;lk_stagedattributepicklistvalue_createdonbehalfby;Valeurs de liste de sélection d’attributs échelonnés. (lk_stagedattributepicklistvalue_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aitestrun_modifiedonbehalfby;AI Test Run (lk_msdyn_aitestrun_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_powerbimashupparameter_modifiedby;Paramètres Mashup Power BI (lk_powerbimashupparameter_modifiedby);Non;
OSI_26_REN_01;lk_letter_createdby;Lettres (lk_letter_createdby);Non;
OSI_26_REN_01;lk_datalakeworkspace_modifiedonbehalfby;Espaces de travail Data Lake (lk_datalakeworkspace_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dataflowtemplate_modifiedby;Dataflow Templates (lk_msdyn_dataflowtemplate_modifiedby);Non;
OSI_26_REN_01;OwnerMapping_SystemUser;Mappages de propriétaires (OwnerMapping_SystemUser);Non;
OSI_26_REN_01;lk_adx_webformsession_modifiedby;Sessions du formulaire à plusieurs étapes (lk_adx_webformsession_modifiedby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_pollplacement_createdby;Placements de sondage (mspp_systemuser_mspp_pollplacement_createdby);Non;
OSI_26_REN_01;lk_powerbimashupparameter_modifiedonbehalfby;Paramètres Mashup Power BI (lk_powerbimashupparameter_modifiedonbehalfby);Non;
OSI_26_REN_01;systemuser_SiteMap_createdonbehalfby;Plans de site (systemuser_SiteMap_createdonbehalfby);Non;
OSI_26_REN_01;lk_stagedattributelookupvalue_modifiedby;Valeurs de recherche d’attribut échelonné (lk_stagedattributelookupvalue_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_historicalcaseharvestbatch_modifiedby;msdyn_historicalcaseharvestbatches (lk_msdyn_historicalcaseharvestbatch_modifiedby);Non;
OSI_26_REN_01;user_msdyn_solutionhealthrule;Règles d’intégrité de la solution (user_msdyn_solutionhealthrule);Non;
OSI_26_REN_01;appmodulecomponent_createdby;Composants du module d'application (appmodulecomponent_createdby);Non;
OSI_26_REN_01;lk_msdyn_aievaluationconfiguration_createdonbehalfby;AI Evaluation Configuration (lk_msdyn_aievaluationconfiguration_createdonbehalfby);Non;
OSI_26_REN_01;lk_sharepointsitebase_createdby;Sites SharePoint (lk_sharepointsitebase_createdby);Non;
OSI_26_REN_01;lk_cr446_essai_createdonbehalfby;Essais (lk_cr446_essai_createdonbehalfby);Non;
OSI_26_REN_01;lk_cr446_programme_createdby;Programmes Amont (lk_cr446_programme_createdby);Non;
OSI_26_REN_01;lk_cr446_cuve_modifiedby;Cuves Croco (lk_cr446_cuve_modifiedby);Non;
OSI_26_REN_01;lk_desktopflowmodule_createdonbehalfby;Modules de flux de bureau (lk_desktopflowmodule_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_historicalcaseharvestrun_modifiedby;msdyn_historicalcaseharvestruns (lk_msdyn_historicalcaseharvestrun_modifiedby);Non;
OSI_26_REN_01;lk_systemuser_createdonbehalfby;Utilisateurs (lk_systemuser_createdonbehalfby);Non;
OSI_26_REN_01;lk_syncerrorbase_createdby;Erreurs de synchronisation (lk_syncerrorbase_createdby);Non;
OSI_26_REN_01;lk_msdyn_analysisjob_modifiedby;Tâches d’analyse (lk_msdyn_analysisjob_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_dataflowrefreshhistory_modifiedby;DataflowRefreshHistories (lk_msdyn_dataflowrefreshhistory_modifiedby);Non;
OSI_26_REN_01;lk_flowsessionbinary_createdby;Flow Session Binaries (lk_flowsessionbinary_createdby);Non;
OSI_26_REN_01;user_aiplugingovernanceext;AI Plugin Governance Entries Extended (user_aiplugingovernanceext);Non;
OSI_26_REN_01;lk_savingrule_createdonbehalfby;Règles d’enregistrement (lk_savingrule_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_webpage_modifiedby;Pages Web (mspp_systemuser_mspp_webpage_modifiedby);Non;
OSI_26_REN_01;lk_componentversion_modifiedby;Versions du composant (lk_componentversion_modifiedby);Non;
OSI_26_REN_01;lk_appointment_createdonbehalfby;Rendez-vous (lk_appointment_createdonbehalfby);Non;
OSI_26_REN_01;user_msdyn_flow_awaitallapprovalmodel;Modèles d'approbation Attendre tout (user_msdyn_flow_awaitallapprovalmodel);Non;
OSI_26_REN_01;lk_templatebase_createdonbehalfby;Modèles de courr. électr. (lk_templatebase_createdonbehalfby);Non;
OSI_26_REN_01;user_cr446_commentaire;Commentaires (user_cr446_commentaire);Non;
OSI_26_REN_01;lk_powerpagessourcefile_createdby;Fichiers source du site (lk_powerpagessourcefile_createdby);Non;
OSI_26_REN_01;lk_aipluginusersetting_modifiedonbehalfby;AIPluginUserSetting (lk_aipluginusersetting_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_aitestcasedocument;AI Test Case Document (user_msdyn_aitestcasedocument);Non;
OSI_26_REN_01;lk_desktopflowbinary_modifiedby;Binaires de flux de bureau (lk_desktopflowbinary_modifiedby);Non;
OSI_26_REN_01;lk_customeraddress_modifiedonbehalfby;Adresses (lk_customeraddress_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_aipluginexternalschema_createdby;AIPluginExternalSchemas (lk_aipluginexternalschema_createdby);Non;
OSI_26_REN_01;lk_rolebase_modifiedby;Rôles de sécurité (lk_rolebase_modifiedby);Non;
OSI_26_REN_01;lk_metadataforarchival_modifiedby;MetadataForArchival (lk_metadataforarchival_modifiedby);Non;
OSI_26_REN_01;lk_exportsolutionupload_modifiedby;ExportSolutionUpload (lk_exportsolutionupload_modifiedby);Non;
OSI_26_REN_01;lk_customapirequestparameter_modifiedby;Paramètres de demande d’API personnalisée (lk_customapirequestparameter_modifiedby);Non;
OSI_26_REN_01;modifiedby_pluginassembly;Assemblys du plug-in (modifiedby_pluginassembly);Non;
OSI_26_REN_01;lk_mailbox_modifiedonbehalfby;Boîtes aux lettres (lk_mailbox_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_environmentvariabledefinition_modifiedby;Environment Variable Definitions (lk_environmentvariabledefinition_modifiedby);Non;
OSI_26_REN_01;disabledreason;Raison du statut Désactivé;Non;
OSI_26_REN_01;lk_recurrencerule_modifiedby;Règles de périodicité (lk_recurrencerule_modifiedby);Non;
OSI_26_REN_01;lk_powerbidatasetapdx_createdonbehalfby;powerbidatasetapdxes (lk_powerbidatasetapdx_createdonbehalfby);Non;
OSI_26_REN_01;SystemUser_BulkDeleteFailures;OSI_01_REN_01_NCDSDSINM_03;Non;
OSI_26_REN_01;lk_msdyn_kmfederatedsearchconfig_createdonbehalfby;Fournisseurs de recherche (lk_msdyn_kmfederatedsearchconfig_createdonbehalfby);Non;
OSI_26_REN_01;lk_flowsession_modifiedonbehalfby;Sessions de flux (lk_flowsession_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_mcptool_createdby;MCPTools (lk_mcptool_createdby);Non;
OSI_26_REN_01;user_msfp_unsubscribedrecipient;Destinataires désabonnés de Customer Voice (user_msfp_unsubscribedrecipient);Non;
OSI_26_REN_01;lk_customcontrol_modifiedonbehalfby;Contrôles personnalisés (lk_customcontrol_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgepersonalfilter_createdby;Filtres personnalisés de recherche de connaissances (lk_msdyn_knowledgepersonalfilter_createdby);Non;
OSI_26_REN_01;lk_feedback_modifiedonbehalfby;Commentaires (lk_feedback_modifiedonbehalfby);Non;
OSI_26_REN_01;address2_telephone1;Adresse 2 : Téléphone 1;Non;
OSI_26_REN_01;user_msdyn_knowledgearticletemplate;Modèles d’article de la base de connaissances (user_msdyn_knowledgearticletemplate);Non;
OSI_26_REN_01;user_new_interactionforemail;Interactions du courrier électronique (user_new_interactionforemail);Non;
OSI_26_REN_01;user_msdyn_entityrefreshhistory;EntityRefreshHistories (user_msdyn_entityrefreshhistory);Non;
OSI_26_REN_01;systemuser_usermobileofflineprofilemembership_SystemUserId;UserMobileOfflineProfileMemberships (systemuser_usermobileofflineprofilemembership_SystemUserId);Non;
OSI_26_REN_01;lk_msdyn_salesforcestructuredqnaconfig_createdonbehalfby;Salesforce Structured QnA Configs (lk_msdyn_salesforcestructuredqnaconfig_createdonbehalfby);Non;
OSI_26_REN_01;lk_msfp_localizedemailtemplate_modifiedonbehalfby;Modèles de courrier électronique de l'enquête localisée Customer Voice (lk_msfp_localizedemailtemplate_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_synapsedatabase_createdby;Bases de données Synapse (lk_synapsedatabase_createdby);Non;
OSI_26_REN_01;lk_transactioncurrency_modifiedonbehalfby;Devises (lk_transactioncurrency_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_function_createdby;Fonctions (lk_msdyn_function_createdby);Non;
OSI_26_REN_01;lk_aiplugininstance_createdonbehalfby;AIPluginInstance (lk_aiplugininstance_createdonbehalfby);Non;
OSI_26_REN_01;lk_workflowbinary_modifiedby;Fichiers binaires de workflow (lk_workflowbinary_modifiedby);Non;
OSI_26_REN_01;lk_solutioncomponentbatchconfiguration_createdby;Configurations de lot de composants de solution (lk_solutioncomponentbatchconfiguration_createdby);Non;
OSI_26_REN_01;lk_msdyn_aibdatasetscontainer_createdby;AI Builder Datasets Containers (lk_msdyn_aibdatasetscontainer_createdby);Non;
OSI_26_REN_01;lk_msdyn_flow_awaitallapprovalmodel_modifiedonbehalfby;Modèles d'approbation Attendre tout (lk_msdyn_flow_awaitallapprovalmodel_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_flow_awaitallactionapprovalmodel_createdby;Modèles d'approbation d'action Attendre tout (lk_msdyn_flow_awaitallactionapprovalmodel_createdby);Non;
OSI_26_REN_01;lk_card_createdby;Carte (lk_card_createdby);Non;
OSI_26_REN_01;lk_msdyn_pmview_createdonbehalfby;Vues PM (lk_msdyn_pmview_createdonbehalfby);Non;
OSI_26_REN_01;lk_post_createdonbehalfby;Publications (lk_post_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_workflowactionstatus_modifiedonbehalfby;Workflow Action Statuses (lk_msdyn_workflowactionstatus_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_timezonelocalizedname_createdonbehalfby;Noms localisés de fuseaux horaires (lk_timezonelocalizedname_createdonbehalfby);Non;
OSI_26_REN_01;lk_powerbidataset_createdby;Jeux de données Power BI (lk_powerbidataset_createdby);Non;
OSI_26_REN_01;lk_msdyn_dmsrequest_modifiedby;Data Movement Service Requests (lk_msdyn_dmsrequest_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_knowledgearticleimage_modifiedonbehalfby;Images de l'article de la Base de connaissances (lk_msdyn_knowledgearticleimage_modifiedonbehalfby);Non;
OSI_26_REN_01;user_flowmachine;Machines de flux (user_flowmachine);Non;
OSI_26_REN_01;user_msdyn_aitestcase;AI Test Case (user_msdyn_aitestcase);Non;
OSI_26_REN_01;modifiedby_sdkmessagefilter;Filtres du message Sdk (modifiedby_sdkmessagefilter);Non;
OSI_26_REN_01;lk_stagedentityrelationship_modifiedonbehalfby;Relation d’entité échelonnée (lk_stagedentityrelationship_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_metadataforarchival_modifiedonbehalfby;MetadataForArchival (lk_metadataforarchival_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_powerpageslog_modifiedonbehalfby;Journaux Power Pages (lk_powerpageslog_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_flowmachinenetwork_modifiedonbehalfby;Réseaux de machine de flux (lk_flowmachinenetwork_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_flowsessionbinary_modifiedby;Flow Session Binaries (lk_flowsessionbinary_modifiedby);Non;
OSI_26_REN_01;user_exportedexcel;Fichiers Excel exportés (user_exportedexcel);Non;
OSI_26_REN_01;lk_documenttemplatebase_createdonbehalfby;Modèles de document (lk_documenttemplatebase_createdonbehalfby);Non;
OSI_26_REN_01;msfp_alert_systemuser_createdby;Alerte Customer Voice (msfp_alert_systemuser_createdby);Non;
OSI_26_REN_01;lk_msdyn_aiodimage_modifiedonbehalfby;AI Object Detection Images (lk_msdyn_aiodimage_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_favoriteknowledgearticle_createdby;Articles favoris de la base de connaissances (lk_msdyn_favoriteknowledgearticle_createdby);Non;
OSI_26_REN_01;lk_activitypointer_modifiedonbehalfby;Activités (lk_activitypointer_modifiedonbehalfby);Non;
OSI_26_REN_01;address1_upszone;Adresse 1 : Zone UPS;Non;
OSI_26_REN_01;modifiedby_sdkmessageprocessingstepimage;Images de l'étape de traitement du message Sdk (modifiedby_sdkmessageprocessingstepimage);Non;
OSI_26_REN_01;lk_reportcategory_modifiedonbehalfby;Catégories liées au rapport (lk_reportcategory_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_new_interactionforemail_createdby;Interactions du courrier électronique (lk_new_interactionforemail_createdby);Non;
OSI_26_REN_01;lk_msdyn_pminferredtask_modifiedby;Tâches PM déduites (lk_msdyn_pminferredtask_modifiedby);Non;
OSI_26_REN_01;lk_approvalstagecondition_createdby;Conditions de la phase d’approbation (lk_approvalstagecondition_createdby);Non;
OSI_26_REN_01;user_flowsession;Sessions de flux (user_flowsession);Non;
OSI_26_REN_01;lk_cardstateitem_modifiedby;Éléments d’état de la carte (lk_cardstateitem_modifiedby);Non;
OSI_26_REN_01;lk_virtualentitymetadata_createdonbehalfby;Métadonnées d’entité virtuelle (lk_virtualentitymetadata_createdonbehalfby);Non;
OSI_26_REN_01;lk_systemuserbase_createdby;Utilisateurs (lk_systemuserbase_createdby);Non;
OSI_26_REN_01;lk_copilotexamplequestion_createdby;CopilotExampleQuestions (lk_copilotexamplequestion_createdby);Non;
OSI_26_REN_01;lk_expiredprocess_createdonbehalfby;Processus expiré (lk_expiredprocess_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aioptimization_modifiedonbehalfby;AI Optimizations (lk_msdyn_aioptimization_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_sdkmessageprocessingstepimage_modifiedonbehalfby;Images de l'étape de traitement du message Sdk (lk_sdkmessageprocessingstepimage_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aibfile_modifiedby;AI Builder Files (lk_msdyn_aibfile_modifiedby);Non;
OSI_26_REN_01;lk_unstructuredfilesearchrecordstatus_createdby;UnstructuredFileSearchRecordStatus (lk_unstructuredfilesearchrecordstatus_createdby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_sitemarker_createdby;Marqueurs de site (mspp_systemuser_mspp_sitemarker_createdby);Non;
OSI_26_REN_01;lk_documenttemplatebase_modifiedonbehalfby;Modèles de document (lk_documenttemplatebase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_packagehistory_createdonbehalfby;Package Histories (lk_packagehistory_createdonbehalfby);Non;
OSI_26_REN_01;lk_card_modifiedonbehalfby;Carte (lk_card_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_searchattributesettings_modifiedonbehalfby;SearchAttributeSettings (lk_searchattributesettings_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_processorregistration_modifiedonbehalfby;Processor Registrations (lk_processorregistration_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aioptimization_createdonbehalfby;AI Optimizations (lk_msdyn_aioptimization_createdonbehalfby);Non;
OSI_26_REN_01;lk_DisplayStringbase_modifiedonbehalfby;Chaînes d'affichage (lk_DisplayStringbase_modifiedonbehalfby);Non;
OSI_26_REN_01;address2_fax;Adresse 2 : Télécopie;Non;
OSI_26_REN_01;lk_aiskillconfig_modifiedby;Configurations des compétences en IA (lk_aiskillconfig_modifiedby);Non;
OSI_26_REN_01;lk_feedback_closedby;Commentaires (lk_feedback_closedby);Non;
OSI_26_REN_01;lk_botcomponentcollection_modifiedonbehalfby;Collections de composants de copilote (lk_botcomponentcollection_modifiedonbehalfby);Non;
OSI_26_REN_01;address2_line2;Autre rue 2;Non;
OSI_26_REN_01;lk_importfilebase_modifiedby;Importations (lk_importfilebase_modifiedby);Non;
OSI_26_REN_01;invitestatuscode;Statut de l'invitation;Non;
OSI_26_REN_01;user_msdyn_pmsimulation;Simulations d’exploration des processus (user_msdyn_pmsimulation);Non;
OSI_26_REN_01;lk_customcontrolresource_modifiedby;Ressources de contrôle personnalisé (lk_customcontrolresource_modifiedby);Non;
OSI_26_REN_01;lk_aiplugingovernance_modifiedonbehalfby;AI Plugin Governance Entries (lk_aiplugingovernance_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_plugin_modifiedonbehalfby;Plug-ins (lk_plugin_modifiedonbehalfby);Non;
OSI_26_REN_01;systemuser_appconfig_modifiedonbehalfby;Configuration de l'application (systemuser_appconfig_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_appactionrule_createdonbehalfby;Règles d’action d’application (lk_appactionrule_createdonbehalfby);Non;
OSI_26_REN_01;lk_componentchangesetpayload_modifiedonbehalfby;Charges utiles de l’ensemble de modifications du composant (lk_componentchangesetpayload_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aitestcasedocument_modifiedby;AI Test Case Document (lk_msdyn_aitestcasedocument_modifiedby);Non;
OSI_26_REN_01;msfp_surveyresponse_systemuser_owninguser;Réponses à l'enquête Customer Voice (msfp_surveyresponse_systemuser_owninguser);Non;
OSI_26_REN_01;lk_msdyn_integratedsearchprovider_createdonbehalfby;Moteurs de recherche intégrés (lk_msdyn_integratedsearchprovider_createdonbehalfby);Non;
OSI_26_REN_01;user_workqueueitem;Éléments de la file d’attente des travaux (user_workqueueitem);Non;
OSI_26_REN_01;lk_msdyn_aitestcaseinput_createdonbehalfby;AI Test Case Input (lk_msdyn_aitestcaseinput_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgeassetconfiguration_modifiedby;Knowledge Assets with Configurations (lk_msdyn_knowledgeassetconfiguration_modifiedby);Non;
OSI_26_REN_01;lk_backgroundoperation_createdby;Background Operations (lk_backgroundoperation_createdby);Non;
OSI_26_REN_01;lk_unstructuredfilesearchrecordstatus_modifiedby;UnstructuredFileSearchRecordStatus (lk_unstructuredfilesearchrecordstatus_modifiedby);Non;
OSI_26_REN_01;lk_importjobbase_modifiedonbehalfby;Tâches d'importation (lk_importjobbase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_recyclebinconfig_modifiedby;Configurations de restauration des enregistrements supprimés (lk_recyclebinconfig_modifiedby);Non;
OSI_26_REN_01;lk_aiplugintitle_modifiedonbehalfby;AIPluginTitles (lk_aiplugintitle_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aibfileattacheddata_createdby;AI Builder File Attached Data (lk_msdyn_aibfileattacheddata_createdby);Non;
OSI_26_REN_01;lk_serviceplanmapping_modifiedby;Service Plan Mappings (lk_serviceplanmapping_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_historicalcaseharvestbatch_createdby;msdyn_historicalcaseharvestbatches (lk_msdyn_historicalcaseharvestbatch_createdby);Non;
OSI_26_REN_01;lk_dataprocessingconfiguration_createdby;Configurations du traitement de données (lk_dataprocessingconfiguration_createdby);Non;
OSI_26_REN_01;lk_signalregistration_modifiedby;Signal Registrations (lk_signalregistration_modifiedby);Non;
OSI_26_REN_01;lk_copilotexamplequestion_modifiedonbehalfby;CopilotExampleQuestions (lk_copilotexamplequestion_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_powerpagessourcefile_createdonbehalfby;Fichiers source du site (lk_powerpagessourcefile_createdonbehalfby);Non;
OSI_26_REN_01;user_flowaggregation;Flow Aggregations (user_flowaggregation);Non;
OSI_26_REN_01;lk_aipluginexternalschemaproperty_createdonbehalfby;AIPluginExternalSchemaProperties (lk_aipluginexternalschemaproperty_createdonbehalfby);Non;
OSI_26_REN_01;lk_featurecontrolsetting_createdonbehalfby;featurecontrolsettings (lk_featurecontrolsetting_createdonbehalfby);Non;
